        Frequency / MHz                Z1,1/abs,linear
                 78.0022                       293.27618
                78.10219                       290.58882
                78.20218                       287.93759
                78.30217                        285.3217
                78.40216                       282.74037
                78.50215                       280.19286
                78.60214                       277.67846
                78.70213                       275.19645
                78.80212                       272.74615
                78.90211                        270.3269
                 79.0021                       267.93805
                79.10209                       265.57898
                79.20208                       263.24905
                79.30207                        260.9477
                79.40206                       258.67432
                79.50205                       256.42837
                79.60204                       254.20928
                79.70203                       252.01653
                79.80202                       249.84958
                79.90201                       247.70794
                  80.002                       245.59111
                80.10199                       243.49861
                80.20198                       241.42996
                80.30197                       239.38471
                80.40196                       237.36241
                80.50195                       235.36263
                80.60194                       233.38493
                80.70193                       231.42891
                80.80192                       229.49416
                80.90191                       227.58029
                 81.0019                       225.68691
                81.10189                       223.81364
                81.20188                       221.96012
                81.30187                       220.12599
                81.40186                       218.31089
                81.50185                       216.51449
                81.60184                       214.73646
                81.70183                       212.97646
                81.80182                       211.23417
                81.90181                        209.5093
                 82.0018                       207.80152
                82.10179                       206.11055
                82.20178                       204.43609
                82.30177                       202.77786
                82.40176                       201.13558
                82.50175                       199.50897
                82.60174                       197.89778
                82.70173                       196.30174
                82.80172                       194.72059
                82.90171                        193.1541
                 83.0017                         191.602
                83.10169                       190.06407
                83.20168                       188.54007
                83.30167                       187.02977
                83.40166                       185.53295
                83.50165                       184.04939
                83.60164                       182.57887
                83.70163                       181.12118
                83.80162                       179.67612
                83.90161                       178.24349
                 84.0016                       176.82308
                84.10159                       175.41471
                84.20158                       174.01817
                84.30157                        172.6333
                84.40156                        171.2599
                84.50155                        169.8978
                84.60154                       168.54682
                84.70153                       167.20678
                84.80152                       165.87753
                84.90151                       164.55889
                 85.0015                        163.2507
                85.10149                       161.95281
                85.20148                       160.66505
                85.30147                       159.38728
                85.40146                       158.11934
                85.50145                       156.86108
                85.60144                       155.61237
                85.70143                       154.37305
                85.80142                         153.143
                85.90141                       151.92207
                 86.0014                       150.71013
                86.10139                       149.50704
                86.20138                       148.31268
                86.30137                       147.12692
                86.40136                       145.94963
                86.50135                        144.7807
                86.60134                          143.62
                86.70133                       142.46741
                86.80132                       141.32282
                86.90131                       140.18611
                 87.0013                       139.05717
                87.10129                       137.93589
                87.20128                       136.82216
                87.30127                       135.71587
                87.40126                       134.61692
