        Frequency / MHz                Z1,1/abs,linear
                65.50345                       483.03885
                65.60344                       482.59476
                65.70343                       482.14365
                65.80342                       481.68567
                65.90341                       481.22095
                 66.0034                       480.74964
                66.10339                       480.27188
                66.20338                       479.78782
                66.30337                       479.29758
                66.40336                       478.80132
                66.50335                       478.29916
                66.60334                       477.79124
                66.70333                       477.27769
                66.80332                       476.75865
                66.90331                       476.23425
                 67.0033                       475.70462
                67.10329                       475.16988
                67.20328                       474.63017
                67.30327                       474.08561
                67.40326                       473.53632
                67.50325                       472.98244
                67.60324                       472.42407
                67.70323                       471.86134
                67.80322                       471.29437
                67.90321                       470.72329
                 68.0032                       470.14819
                68.10319                        469.5692
                68.20318                       468.98643
                68.30317                           468.4
                68.40316                          467.81
                68.50315                       467.21656
                68.60314                       466.61978
                68.70313                       466.01977
                68.80312                       465.41662
                68.90311                       464.81044
                 69.0031                       464.20134
                69.10309                       463.58942
                69.20308                       462.97476
                69.30307                       462.35747
                69.40306                       461.73765
                69.50305                       461.11539
                69.60304                       460.49078
                69.70303                       459.86391
                69.80302                       459.23488
                69.90301                       458.60376
                  70.003                       457.97066
                70.10299                       457.33565
                70.20298                       456.69882
                70.30297                       456.06024
                70.40296                       455.42001
                70.50295                       454.77821
                70.60294                        454.1349
                70.70293                       453.49018
                70.80292                       452.84411
                70.90291                       452.19676
                 71.0029                       451.54822
                71.10289                       450.89856
                71.20288                       450.24784
                71.30287                       449.59614
                71.40286                       448.94352
                71.50285                       448.29005
                71.60284                        447.6358
                71.70283                       446.98083
                71.80282                        446.3252
                71.90281                       445.66898
                 72.0028                       445.01223
                72.10279                         444.355
                72.20278                       443.69736
                72.30277                       443.03936
                72.40276                       442.38107
                72.50275                       441.72252
                72.60274                       441.06379
                72.70273                       440.40492
                72.80272                       439.74596
                72.90271                       439.08697
                 73.0027                       438.42799
                73.10269                       437.76907
                73.20268                       437.11027
                73.30267                       436.45162
                73.40266                       435.79318
                73.50265                       435.13498
                73.60264                       434.47708
                73.70263                       433.81951
                73.80262                       433.16232
                73.90261                       432.50555
                 74.0026                       431.84923
                74.10259                       431.19342
                74.20258                       430.53813
                74.30257                       429.88342
                74.40256                       429.22932
                74.50255                       428.57586
                74.60254                       427.92309
                74.70253                       427.27102
                74.80252                       426.61971
                74.90251                       425.96917
                 75.0025                       425.31945
                75.10249                       424.66705
                75.20248                       424.01555
                75.30247                       423.36495
                75.40246                       422.71529
                75.50245                       422.06661
                75.60244                       421.41892
                75.70243                       420.77225
                75.80242                       420.12663
                75.90241                       419.48208
                 76.0024                       418.83863
                76.10239                       418.19631
                76.20238                       417.55512
                76.30237                       416.91511
                76.40236                       416.27629
                76.50235                       415.63867
                76.60234                       415.00229
                76.70233                       414.36716
                76.80232                        413.7333
                76.90231                       413.10074
                 77.0023                       412.46948
                77.10229                       411.83955
                77.20228                       411.21096
                77.30227                       410.58373
                77.40226                       409.95788
                77.50225                       409.33343
                77.60224                       408.71038
                77.70223                       408.08876
                77.80222                       407.46858
                77.90221                       406.84985
                 78.0022                       406.23258
                78.10219                       405.61679
                78.20218                        405.0025
                78.30217                       404.38971
                78.40216                       403.77843
                78.50215                       403.16868
                78.60214                       402.56047
                78.70213                        401.9538
                78.80212                        401.3487
                78.90211                       400.74516
                 79.0021                        400.1432
                79.10209                       399.54283
                79.20208                       398.94405
                79.30207                       398.34688
                79.40206                       397.75132
                79.50205                       397.15737
                79.60204                       396.56506
                79.70203                       395.97437
                79.80202                       395.38533
                79.90201                       394.79793
                  80.002                       394.21219
                80.10199                       393.62811
                80.20198                       393.04568
                80.30197                       392.46493
                80.40196                       391.88585
                80.50195                       391.30845
                80.60194                       390.73274
                80.70193                       390.15871
                80.80192                       389.58637
                80.90191                       389.01573
                 81.0019                       388.44678
                81.10189                       387.87953
                81.20188                       387.31399
                81.30187                       386.75016
                81.40186                       386.18803
                81.50185                       385.62762
                81.60184                       385.06892
                81.70183                       384.51193
                81.80182                       383.95666
                81.90181                       383.40311
                 82.0018                       382.85128
                82.10179                       382.30117
                82.20178                       381.75278
                82.30177                       381.20611
                82.40176                       380.66116
                82.50175                       380.11794
                82.60174                       379.57644
                82.70173                       379.03666
                82.80172                        378.4986
                82.90171                       377.96227
                 83.0017                       377.42766
                83.10169                       376.89476
                83.20168                       376.36359
                83.30167                       375.83414
                83.40166                       375.30641
                83.50165                       374.78039
                83.60164                       374.25609
                83.70163                        373.7335
                83.80162                       373.21262
