        Frequency / MHz                Z1,1/abs,linear
                79.90201                       1156.4265
                  80.002                        1169.094
                80.10199                       1182.0269
                80.20198                       1195.2337
                80.30197                       1208.7232
                80.40196                       1222.5047
                80.50195                       1236.5878
                80.60194                       1250.9825
                80.70193                       1265.6994
                80.80192                       1280.7493
                80.90191                       1296.1439
                 81.0019                        1311.895
                81.10189                       1328.0153
                81.20188                        1344.518
                81.30187                       1361.4168
                81.40186                       1378.7263
                81.50185                       1396.4615
                81.60184                       1414.6386
                81.70183                       1433.2742
                81.80182                        1452.386
                81.90181                       1471.9924
                 82.0018                        1492.113
                82.10179                       1512.7683
                82.20178                         1533.98
                82.30177                       1555.7708
                82.40176                       1578.1649
                82.50175                       1601.1878
                82.60174                       1624.8662
                82.70173                       1649.2286
                82.80172                       1674.3051
                82.90171                       1700.1277
                 83.0017                       1726.7301
                83.10169                       1754.1483
                83.20168                       1782.4203
                83.30167                       1811.5867
                83.40166                       1841.6906
                83.50165                       1872.7779
                83.60164                       1904.8977
                83.70163                       1938.1022
                83.80162                       1972.4473
                83.90161                       2007.9927
                 84.0016                       2044.8024
                84.10159                       2082.9451
                84.20158                       2122.4944
                84.30157                       2163.5294
                84.40156                       2206.1354
                84.50155                       2250.4041
                84.60154                       2296.4347
                84.70153                       2344.3343
                84.80152                       2394.2187
                84.90151                       2446.2136
                 85.0015                       2500.4554
                85.10149                       2557.0927
                85.20148                        2616.287
                85.30147                        2678.215
                85.40146                       2743.0697
                85.50145                       2811.0628
                85.60144                       2882.4267
                85.70143                       2957.4171
                85.80142                       3036.3162
                85.90141                       3119.4362
                 86.0014                       3207.1229
                86.10139                       3299.7608
                86.20138                       3397.7784
                86.30137                       3501.6549
                86.40136                       3611.9274
                86.50135                       3729.2002
                86.60134                       3854.1552
                86.70133                       3987.5651
                86.80132                       4130.3084
                86.90131                       4283.3881
                 87.0013                        4447.954
                87.10129                       4625.3306
                87.20128                       4817.0504
                87.30127                        5024.896
                87.40126                       5250.9521
                87.50125                       5497.6702
                87.60124                       5767.9514
                87.70123                       6065.2503
                87.80122                       6393.7095
                87.90121                       6758.3316
                 88.0012                       7165.2038
                88.10119                       7621.7907
                88.20118                       8137.3181
                88.30117                       8723.2786
                88.40116                       9394.0913
                88.50115                       10167.954
                88.60114                       11067.906
                88.70113                       12123.046
                88.80112                       13369.639
                88.90111                       14851.286
                 89.0011                       16615.845
                89.10109                       18703.509
                89.20108                       21113.844
                89.30107                        23732.59
                89.40106                       26215.584
                89.50105                       27932.797
                89.60104                       28229.034
                89.70103                       26973.446
                89.80102                       24693.544
                89.90101                       22080.342
                  90.001                       19583.182
                90.10099                       17384.149
                90.20098                       15513.609
                90.30097                       13940.876
                90.40096                       12619.083
                90.50095                       11502.746
                90.60094                       10553.109
                90.70093                       9738.7652
                90.80092                       9034.7621
                90.90091                       8421.3815
                 91.0009                       7883.0194
                91.10089                       7407.2643
                91.20088                       6984.1771
                91.30087                       6605.7371
                91.40086                       6265.4211
                91.50085                       5957.8816
                91.60084                       5678.7021
                91.70083                        5424.208
                91.80082                       5191.3207
                91.90081                       4977.4441
                 92.0008                       4780.3752
                92.10079                       4598.2339
                92.20078                       4429.4066
                92.30077                       4272.5013
                92.40076                       4126.3112
                92.50075                       3989.7856
                92.60074                       3862.0053
                92.70073                       3742.1629
                92.80072                       3629.5469
                92.90071                       3523.5274
                 93.0007                       3423.5453
                93.10069                       3329.1023
                93.20068                       3239.7532
                93.30067                       3155.0989
                93.40066                       3074.7809
                93.50065                       2998.4759
                93.60064                       2925.8918
